Optimize a model with 4841 rows, 65559 columns and 199250 nonzeros
Model has 1560 quadratic objective terms
Model has 1600 quadratic constraints
Coefficient statistics:
  Matrix range    [1e+00, 1e+03]
  Objective range [0e+00, 0e+00]
  Bounds range    [1e+00, 4e+01]
  RHS range       [1e+00, 9e+03]
Presolve removed 159 rows and 4524 columns
Presolve time: 0.29s
Presolved: 239346 rows, 178347 columns, 884986 nonzeros
Variable types: 118872 continuous, 59475 integer (59436 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
  200691    1.7170343e-03   1.828087e+04   0.000000e+00    225s
  203595    1.7515050e-03   2.013715e+04   0.000000e+00    231s
  205971    1.7624678e-03   7.370415e+03   0.000000e+00    235s
  208347    1.7735325e-03   4.425698e+03   0.000000e+00    240s
  210459    1.7826153e-03   5.709678e+03   0.000000e+00    245s
  212835    1.7931836e-03   4.152785e+03   0.000000e+00    250s
  215211    1.8015319e-03   3.355718e+03   0.000000e+00    255s
  217323    1.8186233e-03   6.856763e+03   0.000000e+00    260s
  219963    1.8300689e-03   1.112507e+04   0.000000e+00    266s
  222075    1.8377249e-03   4.236871e+03   0.000000e+00    270s
  224451    1.8550791e-03   5.871288e+03   0.000000e+00    275s
  227091    1.8642310e-03   5.114580e+03   0.000000e+00    281s
  229203    1.8776137e-03   4.675106e+03   0.000000e+00    285s
  231579    1.8859333e-03   1.762175e+04   0.000000e+00    291s
  233691    1.9082817e-03   4.337155e+03   0.000000e+00    295s
  236067    1.9165981e-03   4.796002e+03   0.000000e+00    300s
  238179    1.9232671e-03   2.036496e+04   0.000000e+00    305s
  240555    1.9308927e-03   1.190084e+04   0.000000e+00    310s
  242667    1.9380524e-03   3.592677e+04   0.000000e+00    315s
  245043    1.9462480e-03   4.601399e+03   0.000000e+00    320s
  247155    1.9562540e-03   1.116473e+04   0.000000e+00    325s
  249531    1.9668919e-03   6.487005e+03   0.000000e+00    331s
  251643    1.9741047e-03   1.340331e+04   0.000000e+00    335s
  253755    1.9807119e-03   9.556885e+03   0.000000e+00    340s
  255867    1.9866233e-03   4.220040e+03   0.000000e+00    345s
  257979    1.9924719e-03   5.312483e+03   0.000000e+00    350s
  260091    1.9981847e-03   2.624729e+03   0.000000e+00    355s
  262203    2.0250710e-03   3.553248e+03   0.000000e+00    360s
  264315    2.0532141e-03   3.762925e+03   0.000000e+00    365s
  266427    2.0763052e-03   4.210399e+03   0.000000e+00    370s
  268539    2.1004094e-03   3.608305e+03   0.000000e+00    375s
  270651    2.1156015e-03   2.369633e+04   0.000000e+00    381s
  272499    2.1267269e-03   4.181489e+03   0.000000e+00    385s
  274347    2.1366804e-03   5.436799e+03   0.000000e+00    390s
  276459    2.1456198e-03   6.591617e+03   0.000000e+00    396s
  278307    2.1541634e-03   4.945728e+03   0.000000e+00    400s
  280155    2.1620531e-03   2.723577e+03   0.000000e+00    405s
  282003    2.1697833e-03   3.237016e+03   0.000000e+00    410s
  283851    2.1790228e-03   2.108599e+03   0.000000e+00    415s
  285963    2.1873471e-03   4.082269e+03   0.000000e+00    421s
  287811    2.1949580e-03   1.677314e+03   0.000000e+00    425s
  289659    2.2030539e-03   5.680732e+03   0.000000e+00    430s
  291507    2.2103012e-03   4.059061e+03   0.000000e+00    435s
  293355    2.2170755e-03   2.611930e+03   0.000000e+00    440s
  295203    2.2288361e-03   3.152812e+03   0.000000e+00    445s
  297051    2.2349872e-03   1.743596e+03   0.000000e+00    450s
  298899    2.2502322e-03   1.729095e+03   0.000000e+00    455s
  301011    2.2592546e-03   2.190272e+03   0.000000e+00    461s
  302859    2.2682464e-03   4.353250e+03   0.000000e+00    465s
  304707    2.2759908e-03   1.867657e+03   0.000000e+00    470s
  306555    2.2829997e-03   2.986937e+03   0.000000e+00    475s
  308667    2.2965434e-03   3.820314e+03   0.000000e+00    480s
  310515    2.3071455e-03   4.538652e+03   0.000000e+00    485s
  312627    2.3198949e-03   2.491561e+03   0.000000e+00    491s
  314475    2.3286098e-03   1.040868e+03   0.000000e+00    495s
  316323    2.3360621e-03   1.021689e+04   0.000000e+00    500s
  318171    2.3418121e-03   5.766227e+03   0.000000e+00    505s
  320283    2.3490225e-03   2.152423e+03   0.000000e+00    511s
  322131    2.3551790e-03   2.552926e+03   0.000000e+00    515s
  323979    2.3608047e-03   5.871249e+03   0.000000e+00    520s
  325827    2.3655556e-03   1.465683e+03   0.000000e+00    525s
  327675    2.3702357e-03   2.415640e+03   0.000000e+00    530s
  329523    2.3753153e-03   3.605148e+03   0.000000e+00    535s
  331371    2.3797260e-03   1.088124e+03   0.000000e+00    541s
  333219    2.3841637e-03   1.349805e+03   0.000000e+00    546s
  334803    2.3874594e-03   1.110043e+03   0.000000e+00    550s
  336651    2.3914821e-03   2.516903e+03   0.000000e+00    555s
  338499    2.3955733e-03   3.199743e+03   0.000000e+00    560s
  340347    2.3998649e-03   1.134032e+03   0.000000e+00    566s
  341931    2.4031719e-03   1.006611e+03   0.000000e+00    570s
  343779    2.4075149e-03   1.606054e+03   0.000000e+00    575s
  345627    2.4114349e-03   8.187774e+02   0.000000e+00    580s
  347475    2.4153599e-03   1.159004e+03   0.000000e+00    585s
  349323    2.4189502e-03   4.535324e+02   0.000000e+00    591s
  351171    2.4227263e-03   7.066326e+02   0.000000e+00    596s
  352755    2.4258479e-03   1.428041e+03   0.000000e+00    600s
  354603    2.4294301e-03   7.187117e+02   0.000000e+00    605s
  356451    2.4330968e-03   1.987891e+03   0.000000e+00    610s
  358299    2.4366075e-03   3.628816e+03   0.000000e+00    616s
  360147    2.4402667e-03   1.895854e+03   0.000000e+00    621s
  361731    2.4434814e-03   6.140293e+03   0.000000e+00    625s
  363579    2.4487551e-03   3.157629e+03   0.000000e+00    630s
  365427    2.4529479e-03   2.817137e+03   0.000000e+00    635s
  367275    2.4564125e-03   4.067699e+02   0.000000e+00    640s
  369123    2.4597574e-03   3.395196e+03   0.000000e+00    645s
  370971    2.4634525e-03   3.572869e+03   0.000000e+00    651s
  372555    2.4661485e-03   7.287311e+02   0.000000e+00    655s
  374403    2.4694081e-03   5.444274e+02   0.000000e+00    660s
  376251    2.4724356e-03   2.869931e+03   0.000000e+00    665s
  378099    2.4756214e-03   1.210285e+03   0.000000e+00    670s
  379947    2.4786365e-03   2.100735e+03   0.000000e+00    676s
  381531    2.4814438e-03   6.298351e+02   0.000000e+00    680s
  383379    2.4845412e-03   6.393759e+02   0.000000e+00    685s
  385227    2.4875975e-03   5.902818e+02   0.000000e+00    690s
  387075    2.4902519e-03   5.370780e+02   0.000000e+00    696s
  388923    2.4931808e-03   1.280828e+03   0.000000e+00    701s
  390507    2.4959543e-03   4.327908e+02   0.000000e+00    705s
  392355    2.4986418e-03   5.523572e+02   0.000000e+00    710s
  394203    2.5016445e-03   5.699062e+02   0.000000e+00    715s
  396051    2.5041706e-03   3.223148e+03   0.000000e+00    721s
  397635    2.5069642e-03   1.012034e+03   0.000000e+00    725s
  399219    2.5105056e-03   7.135669e+02   0.000000e+00    730s
  401067    2.5148729e-03   1.114510e+03   0.000000e+00    736s
  402651    2.5178459e-03   9.157138e+02   0.000000e+00    741s
  404235    2.5206773e-03   9.606713e+02   0.000000e+00    746s
  405819    2.5237088e-03   4.685729e+03   0.000000e+00    751s
  407403    2.5261683e-03   4.548954e+02   0.000000e+00    756s
  408987    2.5286391e-03   1.722636e+03   0.000000e+00    761s
  410571    2.5304205e-03   6.591332e+02   0.000000e+00    766s
  412155    2.5319857e-03   1.836068e+02   0.000000e+00    770s
  413739    2.5331188e-03   6.228412e+02   0.000000e+00    775s
  415323    2.5340572e-03   4.915792e+01   0.000000e+00    780s
  416907    2.5346591e-03   2.049149e+01   0.000000e+00    785s
  418755    2.5349543e-03   2.329800e+01   0.000000e+00    791s
  419293    0.0000000e+00   0.000000e+00   0.000000e+00    792s

Root relaxation: objective 0.000000e+00, 419293 iterations, 791.08 seconds
Total elapsed time = 838.06s
Total elapsed time = 1043.03s
Total elapsed time = 1082.53s
Total elapsed time = 1099.30s

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0    0.00000    0   36          -    0.00000      -     - 1101s
     0     0    0.00000    0  348          -    0.00000      -     - 1680s
H    0     0                    431192.00000    0.00000   100%     - 1686s
     0     0    0.00000    0  477 431192.000    0.00000   100%     - 2532s
H    0     0                    5573.0000000    0.00000   100%     - 2536s
     0     0    0.00000    0  432 5573.00000    0.00000   100%     - 3004s
     0     0    0.00000    0  153 5573.00000    0.00000   100%     - 5461s
     0     0    0.00000    0  189 5573.00000    0.00000   100%     - 7345s
     0     0    0.00000    0  542 5573.00000    0.00000   100%     - 8075s
     0     0    0.00000    0  144 5573.00000    0.00000   100%     - 10050s
     0     0    0.00000    0  208 5573.00000    0.00000   100%     - 10284s
     0     0    0.00000    0  107 5573.00000    0.00000   100%     - 12364s
     0     0    0.00000    0  482 5573.00000    0.00000   100%     - 13439s
     0     0    0.00000    0  168 5573.00000    0.00000   100%     - 15429s
     0     0    0.00000    0  232 5573.00000    0.00000   100%     - 15935s
     0     0    0.00000    0  139 5573.00000    0.00000   100%     - 17784s
     0     0    0.00000    0  130 5573.00000    0.00000   100%     - 18373s
H    0     0                    2876.0000000    0.00000   100%     - 22418s
     0     2    0.00000    0  130 2876.00000    0.00000   100%     - 23083s
     1     3    0.00000    1  175 2876.00000    0.00000   100% 222616 23102s
     2     4    8.07692    1 1069 2876.00000    0.00000   100% 255874 23770s
     3     5    9.45000    2  525 2876.00000    0.00000   100% 210300 24339s
     4     6    0.00000    2  504 2876.00000    0.00000   100% 186964 25058s
     5     5    0.00000    3  217 2876.00000    0.00000   100% 150369 25074s
     6    10    9.50000    3  724 2876.00000    0.00000   100% 164756 27997s
     9    11    0.00000    4  708 2876.00000    0.00000   100% 190984 29999s
    12    17    6.10256    4  812 2876.00000    0.00000   100% 193716 36141s
    16    19    7.97436    5 1146 2876.00000    0.00000   100% 227962 38049s
    28    32    0.00000    5 1227 2876.00000    0.00000   100% 150564 41691s
    38    39    2.79487    6 1206 2876.00000    0.00000   100% 129751 44973s
    52    49    0.00000    8  610 2876.00000    0.00000   100% 110609 48318s
    64    68  197.50000    9 1180 2876.00000    0.00000   100% 105543 51943s
    68    66    0.00000   10  158 2876.00000    0.00000   100% 118326 55098s
    77    81    0.00000   11  136 2876.00000    0.00000   100% 112279 58240s
    82    83    0.00000   12  626 2876.00000    0.00000   100% 117598 61124s
    92    93    2.46154   12  823 2876.00000    0.00000   100% 116425 72072s
   100    98    0.00000   13  926 2876.00000    0.00000   100% 112513 75392s
   108   112   11.67500   13  992 2876.00000    0.00000   100% 112240 79779s
   116   114  174.07692   30 1392 2876.00000    0.00000   100% 111455 79999s

Cutting planes:
  Gomory: 6
  Cover: 98
  Implied bound: 222
  MIR: 352
  Flow cover: 320
  Zero half: 1

Explored 117 nodes (20042819 simplex iterations) in 79999.89 seconds
Thread count was 8 (of 8 available processors)

Solve interrupted
Best objective 2.876000000000e+03, best bound 0.000000000000e+00, gap 100.0000%

Solution:
0 35 11 1 12 2 29 13 23 31 39 17 33 28 38 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

Cost: 2876
Lower Bound: 0
