Optimize a model with 4841 rows, 65559 columns and 199250 nonzeros
Model has 1560 quadratic objective terms
Model has 1600 quadratic constraints
Coefficient statistics:
  Matrix range    [1e+00, 1e+03]
  Objective range [0e+00, 0e+00]
  Bounds range    [1e+00, 4e+01]
  RHS range       [1e+00, 9e+03]
Presolve removed 159 rows and 4562 columns
Presolve time: 0.29s
Presolved: 239194 rows, 178233 columns, 884417 nonzeros
Variable types: 118796 continuous, 59437 integer (59398 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
     0     0   53.00000    0  333 3545.00000   53.00000  98.5%     - 6233s
     0     0   53.00000    0  208 3545.00000   53.00000  98.5%     - 8498s
     0     0   53.00000    0  517 3545.00000   53.00000  98.5%     - 9073s
     0     0   53.00000    0  217 3545.00000   53.00000  98.5%     - 11363s
     0     0   53.00000    0  475 3545.00000   53.00000  98.5%     - 11994s
     0     0   53.00000    0  140 3545.00000   53.00000  98.5%     - 13896s
     0     0   53.00000    0  123 3545.00000   53.00000  98.5%     - 14654s
H    0     0                    2881.0000000   53.00000  98.2%     - 20437s
     0     2   53.00000    0   96 2881.00000   53.00000  98.2%     - 21245s
     1     3   53.00000    1  136 2881.00000   53.00000  98.2% 194751 21262s
     2     4   53.00000    2  115 2881.00000   53.00000  98.2% 99458 21271s
     4     6   53.00000    4  131 2881.00000   53.00000  98.2% 50391 21986s
     6     9   53.00000    5 1184 2881.00000   53.00000  98.2% 115679 23515s
     9    13   53.00000    6  783 2881.00000   53.00000  98.2% 109532 24831s
    13    16   53.00000    7  799 2881.00000   53.00000  98.2% 106519 26019s
    22    26   53.00000    8  598 2881.00000   53.00000  98.2% 73720 27249s
  1751  1752   53.00000   10  280 2881.00000   53.00000  98.2%  1737 29727s
  2337  2338   53.00000   11  246 2881.00000   53.00000  98.2%  1521 32614s
  2428  2429   53.00000   13 1603 2881.00000   53.00000  98.2%  1928 34462s
  2432  2433   53.00000   14 1330 2881.00000   53.00000  98.2%  2152 36468s
  2729  2731   53.00000   15 1247 2881.00000   53.00000  98.2%  2156 38751s
  2736  2734   53.00000   16 1289 2881.00000   53.00000  98.2%  2401 41916s
  2783  2779   53.00000   18 1004 2881.00000   53.00000  98.2%  2660 44068s
  2795  2790   53.00000   20  111 2881.00000   53.00000  98.2%  3080 46661s
  2814  2807   53.00000   21  100 2881.00000   53.00000  98.2%  3241 48763s
  2901  2891   53.00000   24  394 2881.00000   53.00000  98.2%  3350 51326s
  2957  2949   53.00000   26  676 2881.00000   53.00000  98.2%  3580 53531s
  2986  2977   53.00000   30  146 2881.00000   53.00000  98.2%  3947 56721s
  3032  3018   53.00000   31  194 2881.00000   53.00000  98.2%  4123 60241s
  3118  3100   53.00000   33  765 2881.00000   53.00000  98.2%  4310 63207s
  3128  3105   53.00000   35 1282 2881.00000   53.00000  98.2%  4517 67298s
  3140  3117   80.00000   38 1589 2881.00000   53.00000  98.2%  4773 69909s
  3224  3189   53.51250   39 1432 2881.00000   53.00000  98.2%  4872 72958s
  4229  4195   53.53333 1040  649 2881.00000   53.00000  98.2%  3884 76167s
  4526  4476   92.33333 1268  221 2881.00000   53.00000  98.2%  3863 79529s
H 4604  4544                    2345.0000000   53.00000  97.7%  3966 80000s
H 4605  4545                    2066.0000000   53.00000  97.4%  3972 80000s

Cutting planes:
  Gomory: 6
  Cover: 105
  Implied bound: 251
  MIR: 257
  Flow cover: 228
  Zero half: 1

Explored 4609 nodes (23754803 simplex iterations) in 80001.01 seconds
Thread count was 8 (of 8 available processors)

Solve interrupted
Best objective 2.066000000000e+03, best bound 5.300000000000e+01, gap 97.4347%

Solution:
0 35 37 33 39 7 24 10 38 16 5 21 27 36 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 

Cost: 2066
Lower Bound: 53
