Optimize a model with 4841 rows, 65559 columns and 199250 nonzeros
Model has 1560 quadratic objective terms
Model has 1600 quadratic constraints
Coefficient statistics:
  Matrix range    [1e+00, 1e+03]
  Objective range [0e+00, 0e+00]
  Bounds range    [1e+00, 4e+01]
  RHS range       [1e+00, 1e+04]
Presolve removed 159 rows and 4486 columns
Presolve time: 0.33s
Presolved: 239498 rows, 178461 columns, 885555 nonzeros
Variable types: 118948 continuous, 59513 integer (59474 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
     0     0    0.00000    0  766          -    0.00000      -     - 2291s
H    0     0                    439140.00000    0.00000   100%     - 2298s
     0     0    0.00000    0  982 439140.000    0.00000   100%     - 3353s
H    0     0                    5443.0000000    0.00000   100%     - 3368s
     0     0    0.00000    0 1105 5443.00000    0.00000   100%     - 4460s
     0     0    0.00000    0  127 5443.00000    0.00000   100%     - 6425s
     0     0    0.00000    0  366 5443.00000    0.00000   100%     - 7141s
     0     0    0.00000    0  166 5443.00000    0.00000   100%     - 8964s
     0     0    0.00000    0  270 5443.00000    0.00000   100%     - 9340s
     0     0    0.00000    0  192 5443.00000    0.00000   100%     - 10735s
     0     0    0.00000    0  569 5443.00000    0.00000   100%     - 11647s
     0     0    0.00000    0  161 5443.00000    0.00000   100%     - 14052s
     0     0    0.00000    0  161 5443.00000    0.00000   100%     - 14480s
H    0     0                    3379.0000000    0.00000   100%     - 22391s
     0     2    0.00000    0  161 3379.00000    0.00000   100%     - 23147s
     1     3    4.55000    1  498 3379.00000    0.00000   100% 270477 23244s
     2     4    0.00000    1  633 3379.00000    0.00000   100% 190064 23901s
     3     5    0.00000    2  291 3379.00000    0.00000   100% 127970 23915s
     4     4    0.00000    3  481 3379.00000    0.00000   100% 115778 24360s
     5     9    7.47500    3 1087 3379.00000    0.00000   100% 124646 25752s
     8    11    0.00000    4  850 3379.00000    0.00000   100% 131716 27893s
    11    16    7.95000    4  827 3379.00000    0.00000   100% 156949 30357s
    15    18    0.00000    5  567 3379.00000    0.00000   100% 148664 32293s
    20    22    2.94737    6  801 3379.00000    0.00000   100% 130086 35389s
    35    36    0.00000    6  584 3379.00000    0.00000   100% 94020 36982s
    41    46    7.47368    7  979 3379.00000    0.00000   100% 90380 40847s
    46    45    2.27500    8 1030 3379.00000    0.00000   100% 99012 44157s
    67    68    0.00000    8  525 3379.00000    0.00000   100% 76603 47498s
    76    76    0.00000   10  207 3379.00000    0.00000   100% 90530 51849s
    80    81    3.75000   11  504 3379.00000    0.00000   100% 91811 54698s
    92    92    0.00000   12  890 3379.00000    0.00000   100% 87858 58902s
   104   107    0.00000   14 1630 3379.00000    0.00000   100% 88698 61721s
   111   110    6.52500   14 1387 3379.00000    0.00000   100% 90036 65055s
   121   123    0.00000   15 1214 3379.00000    0.00000   100% 88274 67407s
   130   132    0.00000   18  859 3379.00000    0.00000   100% 88628 70463s
   140   141    0.00000   19  735 3379.00000    0.00000   100% 87735 73127s
   149   151   10.05000   21  361 3379.00000    0.00000   100% 90656 75809s
   157   156    0.00000   22  983 3379.00000    0.00000   100% 90258 78525s
   169   169   37.60000   27 1816 3379.00000    0.00000   100% 88299 79999s

Cutting planes:
  Gomory: 7
  Cover: 67
  Implied bound: 165
  Clique: 7
  MIR: 274
  Flow cover: 300

Explored 171 nodes (19923995 simplex iterations) in 79999.90 seconds
Thread count was 8 (of 8 available processors)

Solve interrupted
Best objective 3.379000000000e+03, best bound 0.000000000000e+00, gap 100.0000%

Solution:
0 35 17 27 25 33 29 16 31 37 7 22 13 20 10 15 30 11 39 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

Cost: 3379
Lower Bound: 0
