Optimize a model with 4841 rows, 65559 columns and 199250 nonzeros
Model has 1560 quadratic objective terms
Model has 1600 quadratic constraints
Coefficient statistics:
  Matrix range    [1e+00, 1e+03]
  Objective range [0e+00, 0e+00]
  Bounds range    [1e+00, 4e+01]
  RHS range       [1e+00, 1e+04]
Presolve removed 159 rows and 4524 columns
Presolve time: 0.29s
Presolved: 239346 rows, 178347 columns, 884986 nonzeros
Variable types: 118872 continuous, 59475 integer (59436 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   39640    7.4606482e-04   1.909379e+04   0.000000e+00      5s
   43915    8.2219175e-04   1.580739e+04   0.000000e+00     10s
   52036    9.1074219e-04   4.898001e+03   0.000000e+00     15s
   60748    9.6026718e-04   4.518058e+03   0.000000e+00     20s
   66292    9.8552823e-04   4.018832e+03   0.000000e+00     25s
   71836    1.0091311e-03   1.414276e+04   0.000000e+00     30s
   76324    1.0243731e-03   9.178377e+03   0.000000e+00     35s
   80284    1.0401209e-03   6.802327e+03   0.000000e+00     40s
   85036    1.0574178e-03   5.210482e+03   0.000000e+00     45s
   88732    1.0676763e-03   1.898203e+04   0.000000e+00     50s
   92692    1.0798016e-03   5.226530e+03   0.000000e+00     55s
   96916    1.0948700e-03   1.304351e+04   0.000000e+00     60s
   99820    1.1042165e-03   1.270028e+04   0.000000e+00     65s
  103252    1.1140260e-03   3.846904e+04   0.000000e+00     70s
  106156    1.1214222e-03   3.800827e+03   0.000000e+00     75s
  109060    1.1293006e-03   4.559054e+03   0.000000e+00     80s
  111964    1.1344739e-03   3.191392e+03   0.000000e+00     85s
  115132    1.1423528e-03   6.609594e+04   0.000000e+00     90s
  118036    1.1476672e-03   7.605800e+03   0.000000e+00     95s
  120676    1.1542559e-03   4.528730e+03   0.000000e+00    100s
  123316    1.1593200e-03   5.683108e+04   0.000000e+00    105s
  126220    1.1838693e-03   1.875824e+04   0.000000e+00    110s
  128596    1.2093627e-03   8.587929e+03   0.000000e+00    115s
  130972    1.2299587e-03   1.175547e+04   0.000000e+00    120s
  132820    1.2400303e-03   3.920393e+04   0.000000e+00    125s
  134932    1.2484257e-03   3.691879e+04   0.000000e+00    130s
  137308    1.2754264e-03   4.133327e+03   0.000000e+00    135s
  139948    1.3032706e-03   2.343696e+04   0.000000e+00    140s
  141796    1.3131127e-03   6.296838e+03   0.000000e+00    145s
  144172    1.3270236e-03   1.377975e+04   0.000000e+00    151s
  146020    1.3328489e-03   6.803917e+03   0.000000e+00    155s
  149188    1.3935147e-03   2.796123e+03   0.000000e+00    160s
  152356    1.4155139e-03   1.171230e+04   0.000000e+00    166s
  154996    1.4344127e-03   1.099934e+04   0.000000e+00    170s
  157372    1.4499192e-03   5.793534e+03   0.000000e+00    176s
  159220    1.4573022e-03   3.022305e+04   0.000000e+00    180s
  161860    1.4775170e-03   6.518406e+03   0.000000e+00    186s
  163708    1.4849701e-03   6.072233e+03   0.000000e+00    190s
  165556    1.4934106e-03   7.913734e+03   0.000000e+00    195s
  167668    1.5073194e-03   5.727030e+03   0.000000e+00    200s
  169780    1.5147919e-03   2.772992e+03   0.000000e+00    206s
  171628    1.5424146e-03   8.259663e+03   0.000000e+00    210s
  173476    1.5521744e-03   6.121136e+03   0.000000e+00    215s
  175324    1.5571732e-03   5.850011e+03   0.000000e+00    220s
  177172    1.5623870e-03   4.459050e+03   0.000000e+00    225s
  179020    1.5695776e-03   4.319329e+03   0.000000e+00    231s
  180868    1.5742682e-03   8.908361e+03   0.000000e+00    236s
  182188    1.5776948e-03   7.334508e+03   0.000000e+00    240s
  184300    1.5827320e-03   4.131869e+03   0.000000e+00    246s
  185620    1.5853618e-03   3.835027e+03   0.000000e+00    250s
  187996    1.6465294e-03   2.954664e+04   0.000000e+00    255s
  189580    1.6697327e-03   1.536859e+04   0.000000e+00    260s
  191956    1.7444746e-03   4.328630e+03   0.000000e+00    265s
  193540    1.7563977e-03   2.348662e+03   0.000000e+00    271s
  194860    1.7699142e-03   3.118557e+03   0.000000e+00    275s
  196180    1.7792638e-03   1.378070e+03   0.000000e+00    280s
  197764    1.7954193e-03   4.115002e+03   0.000000e+00    286s
  199348    1.8215952e-03   3.377699e+03   0.000000e+00    291s
  200932    1.8383051e-03   6.998463e+03   0.000000e+00    295s
  202516    1.8514007e-03   1.204331e+04   0.000000e+00    301s
  203836    1.8591680e-03   1.762528e+04   0.000000e+00    306s
  205156    1.8664500e-03   5.288251e+03   0.000000e+00    311s
  206212    1.8707899e-03   2.571158e+03   0.000000e+00    315s
  207532    1.8760612e-03   2.243951e+03   0.000000e+00    321s
  208588    1.8797543e-03   2.229824e+03   0.000000e+00    326s
  209644    1.8847141e-03   1.865460e+03   0.000000e+00    330s
  210700    1.8897503e-03   7.423944e+03   0.000000e+00    335s
  212020    1.8955308e-03   7.488563e+02   0.000000e+00    341s
  213076    1.8994978e-03   2.045647e+03   0.000000e+00    346s
  214132    1.9031196e-03   1.825458e+03   0.000000e+00    351s
  215188    1.9073119e-03   1.377635e+03   0.000000e+00    355s
  216244    1.9109645e-03   1.439145e+03   0.000000e+00    360s
  217564    1.9150510e-03   1.682727e+03   0.000000e+00    366s
  218356    1.9176349e-03   1.668996e+03   0.000000e+00    370s
  219412    1.9211506e-03   1.499060e+03   0.000000e+00    375s
  220468    1.9242681e-03   8.954359e+03   0.000000e+00    380s
  221524    1.9267887e-03   1.532128e+03   0.000000e+00    386s
  222580    1.9294346e-03   8.834865e+02   0.000000e+00    391s
  223636    1.9322651e-03   2.333668e+03   0.000000e+00    396s
  224692    1.9356620e-03   5.617526e+02   0.000000e+00    401s
  225748    1.9391534e-03   1.609395e+03   0.000000e+00    406s
  226804    1.9421194e-03   1.148366e+03   0.000000e+00    411s
  227860    1.9454954e-03   4.874590e+03   0.000000e+00    416s
  228652    1.9475644e-03   1.423440e+03   0.000000e+00    420s
  229708    1.9503587e-03   1.187170e+03   0.000000e+00    425s
  230764    1.9535185e-03   3.836605e+03   0.000000e+00    431s
  231820    1.9561894e-03   9.669605e+02   0.000000e+00    436s
  232612    1.9582259e-03   5.068357e+03   0.000000e+00    440s
  233668    1.9607273e-03   2.272719e+03   0.000000e+00    446s
  234724    1.9632753e-03   1.972379e+03   0.000000e+00    451s
  235516    1.9656476e-03   1.331863e+03   0.000000e+00    455s
  236572    1.9683364e-03   2.688850e+03   0.000000e+00    460s
  237628    1.9707364e-03   1.259517e+03   0.000000e+00    466s
  238684    1.9730628e-03   1.218242e+03   0.000000e+00    471s
  239476    1.9748512e-03   1.813211e+03   0.000000e+00    475s
  240532    1.9778952e-03   2.123718e+03   0.000000e+00    480s
  241588    1.9800576e-03   2.188719e+03   0.000000e+00    486s
  242380    1.9818230e-03   1.970888e+03   0.000000e+00    490s
  243436    1.9844384e-03   5.073905e+03   0.000000e+00    496s
  244492    1.9869462e-03   5.656922e+02   0.000000e+00    501s
  245284    1.9883670e-03   8.045600e+02   0.000000e+00    505s
  246340    1.9904842e-03   2.454432e+03   0.000000e+00    511s
  247396    1.9926497e-03   4.658883e+02   0.000000e+00    516s
  248188    1.9939813e-03   4.092034e+02   0.000000e+00    520s
  249244    1.9960191e-03   4.312300e+02   0.000000e+00    526s
  250036    1.9973402e-03   1.769043e+03   0.000000e+00    530s
  251092    1.9991016e-03   7.846441e+03   0.000000e+00    535s
  252148    2.0010396e-03   5.186745e+02   0.000000e+00    541s
  252940    2.0032821e-03   8.057287e+03   0.000000e+00    545s
  253996    2.0076300e-03   4.899300e+03   0.000000e+00    551s
  255052    2.0121026e-03   2.276964e+03   0.000000e+00    556s
