Optimize a model with 7551 rows, 127449 columns and 386560 nonzeros
Model has 2450 quadratic objective terms
Model has 2500 quadratic constraints
Coefficient statistics:
  Matrix range    [1e+00, 1e+03]
  Objective range [0e+00, 0e+00]
  Bounds range    [1e+00, 5e+01]
  RHS range       [1e+00, 1e+04]
Presolve removed 199 rows and 7202 columns
Presolve time: 0.64s
Presolved: 473494 rows, 353293 columns, 1756027 nonzeros
Variable types: 235496 continuous, 117797 integer (117748 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   50749    7.9876355e-04   4.487799e+03   0.000000e+00      5s
   70598    7.0001104e+01   7.187081e+03   0.000000e+00     10s
   76184    7.0001158e+01   5.027934e+03   0.000000e+00     15s
   79768    7.0001194e+01   2.433884e+04   0.000000e+00     20s
   81204    7.0001220e+01   6.128099e+04   0.000000e+00     25s
   83401    7.0001249e+01   2.771469e+04   0.000000e+00     30s
   85196    7.0001276e+01   5.611403e+04   0.000000e+00     35s
   89145    7.0001306e+01   8.564352e+03   0.000000e+00     40s
   94171    7.0001332e+01   1.414677e+04   0.000000e+00     45s
   98838    7.0001352e+01   9.835781e+03   0.000000e+00     50s
  102428    7.0001368e+01   1.219932e+04   0.000000e+00     56s
  106736    7.0001389e+01   9.042540e+03   0.000000e+00     60s
  110326    7.0001404e+01   9.406680e+03   0.000000e+00     66s
  113916    7.0001419e+01   1.367154e+04   0.000000e+00     70s
  118224    7.0001439e+01   9.947784e+03   0.000000e+00     76s
  121455    7.0001452e+01   6.509648e+03   0.000000e+00     81s
  125045    7.0001465e+01   1.935833e+04   0.000000e+00     85s
  127917    7.0001474e+01   7.760437e+03   0.000000e+00     90s
  131507    7.0001487e+01   7.349455e+03   0.000000e+00     95s
  134738    7.0001499e+01   6.828740e+03   0.000000e+00    100s
  138687    7.0001514e+01   3.767417e+04   0.000000e+00    106s
  141200    7.0001524e+01   2.117171e+04   0.000000e+00    110s
  144790    7.0001538e+01   6.816670e+04   0.000000e+00    115s
  147662    7.0001547e+01   1.544286e+04   0.000000e+00    120s
  150175    7.0001555e+01   2.789463e+04   0.000000e+00    125s
  152329    7.0001562e+01   1.692999e+04   0.000000e+00    130s
  154124    7.0001566e+01   6.585744e+04   0.000000e+00    135s
  156996    7.0001576e+01   3.765910e+04   0.000000e+00    141s
  159150    7.0001583e+01   1.030019e+04   0.000000e+00    145s
  161663    7.0001589e+01   2.809856e+04   0.000000e+00    151s
  163817    7.0001595e+01   1.138424e+04   0.000000e+00    155s
  165971    7.0001602e+01   1.136045e+04   0.000000e+00    160s
  168843    7.0001613e+01   1.085836e+04   0.000000e+00    166s
  171356    7.0001627e+01   4.046025e+04   0.000000e+00    170s
  174946    7.0001641e+01   3.796403e+04   0.000000e+00    175s
  177459    7.0001647e+01   1.932763e+04   0.000000e+00    180s
  179972    7.0001653e+01   2.712711e+04   0.000000e+00    185s
  182485    7.0001665e+01   1.072019e+04   0.000000e+00    191s
  184639    7.0001669e+01   1.328658e+04   0.000000e+00    196s
  187152    7.0001676e+01   1.851613e+04   0.000000e+00    201s
  188947    7.0001681e+01   9.315023e+03   0.000000e+00    206s
  190383    7.0001685e+01   1.283737e+04   0.000000e+00    210s
  192178    7.0001688e+01   3.872424e+04   0.000000e+00    216s
  193973    7.0001692e+01   2.550324e+04   0.000000e+00    220s
  196127    7.0001699e+01   9.593517e+03   0.000000e+00    225s
  197922    7.0001702e+01   1.109716e+04   0.000000e+00    231s
  199358    7.0001726e+01   1.691401e+04   0.000000e+00    236s
  200794    7.0001760e+01   2.557083e+04   0.000000e+00    240s
  202230    7.0001771e+01   1.162038e+05   0.000000e+00    246s
  203307    7.0001781e+01   3.850163e+04   0.000000e+00    250s
  205461    7.0001819e+01   2.231636e+04   0.000000e+00    255s
  207615    7.0001865e+01   2.266646e+04   0.000000e+00    260s
  209051    7.0001885e+01   1.173304e+04   0.000000e+00    265s
  210487    7.0001898e+01   2.497473e+04   0.000000e+00    270s
  211564    7.0001904e+01   1.465390e+04   0.000000e+00    275s
  213000    7.0001914e+01   4.784871e+04   0.000000e+00    281s
  214795    7.0001940e+01   1.193265e+06   0.000000e+00    286s
  216590    7.0001960e+01   3.509918e+05   0.000000e+00    290s
  218385    7.0001982e+01   2.909836e+04   0.000000e+00    295s
  220180    7.0002004e+01   2.732249e+04   0.000000e+00    300s
  221257    7.0002011e+01   7.188088e+04   0.000000e+00    305s
  223411    7.0002045e+01   2.399432e+04   0.000000e+00    311s
  224847    7.0002060e+01   2.319864e+04   0.000000e+00    316s
  225924    7.0002068e+01   6.221160e+04   0.000000e+00    320s
  227360    7.0002084e+01   3.142194e+04   0.000000e+00    326s
  228796    7.0002097e+01   3.177010e+04   0.000000e+00    330s
  230232    7.0002105e+01   1.849974e+04   0.000000e+00    336s
  231668    7.0002119e+01   1.899254e+04   0.000000e+00    341s
  232386    7.0002123e+01   2.566101e+04   0.000000e+00    345s
  234181    7.0002150e+01   2.001579e+04   0.000000e+00    351s
  235617    7.0002168e+01   3.182828e+05   0.000000e+00    356s
  237412    7.0002204e+01   3.044904e+04   0.000000e+00    361s
  239207    7.0002236e+01   3.162904e+05   0.000000e+00    366s
  240284    7.0002242e+01   1.594968e+04   0.000000e+00    371s
  242079    7.0002282e+01   2.256650e+04   0.000000e+00    376s
  243874    7.0002310e+01   1.235960e+04   0.000000e+00    380s
  245669    7.0002336e+01   4.645334e+04   0.000000e+00    385s
  247105    7.0002352e+01   8.645478e+03   0.000000e+00    391s
  248900    7.0002397e+01   1.912877e+04   0.000000e+00    395s
  250336    7.0002415e+01   2.511951e+04   0.000000e+00    400s
  251772    7.0002423e+01   2.184802e+04   0.000000e+00    406s
  253208    7.0002435e+01   1.984066e+04   0.000000e+00    410s
  254285    7.0002440e+01   6.081027e+04   0.000000e+00    415s
  255721    7.0002448e+01   2.715286e+04   0.000000e+00    421s
  257157    7.0002454e+01   3.353791e+04   0.000000e+00    425s
  258593    7.0002461e+01   2.630015e+04   0.000000e+00    431s
  260029    7.0002469e+01   2.634684e+04   0.000000e+00    436s
  261106    7.0002472e+01   5.827868e+04   0.000000e+00    441s
  262183    7.0002477e+01   3.283220e+04   0.000000e+00    445s
  263619    7.0002483e+01   2.390264e+05   0.000000e+00    450s
  264696    7.0002486e+01   1.867154e+04   0.000000e+00    455s
  266132    7.0002492e+01   1.174889e+05   0.000000e+00    461s
  267209    7.0002496e+01   1.310825e+04   0.000000e+00    466s
  268645    7.0002502e+01   7.170738e+04   0.000000e+00    471s
  269722    7.0002508e+01   2.432086e+04   0.000000e+00    475s
  272594    7.0002546e+01   1.107812e+04   0.000000e+00    481s
  274030    7.0002561e+01   9.169032e+04   0.000000e+00    485s
  275466    7.0002569e+01   1.811471e+04   0.000000e+00    491s
  277979    7.0002610e+01   4.203069e+04   0.000000e+00    495s
  279415    7.0002616e+01   1.396826e+04   0.000000e+00    500s
  281210    7.0002624e+01   3.042746e+04   0.000000e+00    506s
  282646    7.0002630e+01   1.070755e+04   0.000000e+00    512s
  284082    7.0002641e+01   1.152217e+04   0.000000e+00    516s
  285518    7.0002655e+01   4.895875e+04   0.000000e+00    520s
  286595    7.0002659e+01   1.752405e+04   0.000000e+00    525s
  288390    7.0002680e+01   4.728049e+04   0.000000e+00    530s
  290544    7.0002692e+01   1.954728e+04   0.000000e+00    536s
  291621    7.0002697e+01   5.925074e+04   0.000000e+00    541s
  294134    7.0002778e+01   2.489826e+04   0.000000e+00    545s
  296288    7.0002790e+01   2.051132e+04   0.000000e+00    551s
  297724    7.0002797e+01   1.656229e+04   0.000000e+00    556s
  298801    7.0002801e+01   3.108259e+04   0.000000e+00    561s
  299878    7.0002809e+01   9.748898e+04   0.000000e+00    565s
  301314    7.0002813e+01   1.261113e+05   0.000000e+00    571s
  302391    7.0002817e+01   2.615704e+04   0.000000e+00    576s
  303468    7.0002821e+01   4.129797e+04   0.000000e+00    581s
  304904    7.0002827e+01   1.688294e+04   0.000000e+00    586s
  305981    7.0002834e+01   1.612868e+04   0.000000e+00    591s
  307058    7.0002843e+01   1.106842e+05   0.000000e+00    596s
  308135    7.0002847e+01   6.331084e+04   0.000000e+00    600s
  310648    7.0002874e+01   2.110618e+04   0.000000e+00    606s
  311725    7.0002879e+01   2.852608e+04   0.000000e+00    611s
  313161    7.0002888e+01   6.989071e+04   0.000000e+00    616s
  314238    7.0002891e+01   2.133443e+04   0.000000e+00    620s
  315315    7.0002898e+01   7.531157e+03   0.000000e+00    626s
  316392    7.0002904e+01   1.394392e+04   0.000000e+00    630s
  317828    7.0002907e+01   1.775164e+04   0.000000e+00    637s
  318905    7.0002910e+01   5.444322e+04   0.000000e+00    641s
  320341    7.0002917e+01   4.258387e+04   0.000000e+00    646s
  321059    7.0002920e+01   6.979941e+05   0.000000e+00    650s
  322495    7.0002931e+01   2.329581e+04   0.000000e+00    656s
  323931    7.0002937e+01   5.120409e+04   0.000000e+00    662s
  324649    7.0002939e+01   6.805723e+04   0.000000e+00    665s
  325726    7.0002941e+01   1.426118e+04   0.000000e+00    671s
  326803    7.0002944e+01   2.935164e+04   0.000000e+00    677s
  327521    7.0002945e+01   1.971886e+04   0.000000e+00    680s
  328598    7.0002950e+01   2.301312e+04   0.000000e+00    686s
  330393    7.0002964e+01   1.787912e+04   0.000000e+00    691s
  332188    7.0002986e+01   8.730421e+03   0.000000e+00    697s
  332906    7.0002988e+01   1.764838e+04   0.000000e+00    700s
  333983    7.0002991e+01   4.839407e+04   0.000000e+00    705s
  335419    7.0002998e+01   2.273900e+04   0.000000e+00    711s
  336496    7.0003001e+01   1.661932e+04   0.000000e+00    716s
  337573    7.0003005e+01   6.575231e+04   0.000000e+00    720s
  339727    7.0003020e+01   4.227967e+04   0.000000e+00    726s
  340804    7.0003022e+01   6.016347e+04   0.000000e+00    731s
  341881    7.0003025e+01   9.355540e+03   0.000000e+00    737s
  343317    7.0003040e+01   1.959642e+04   0.000000e+00    741s
  344394    7.0003044e+01   4.053004e+04   0.000000e+00    745s
  345471    7.0003047e+01   1.491051e+04   0.000000e+00    751s
  346548    7.0003050e+01   1.195683e+04   0.000000e+00    755s
  347625    7.0003053e+01   1.545343e+04   0.000000e+00    761s
  349420    7.0003065e+01   1.987839e+04   0.000000e+00    766s
  350497    7.0003072e+01   1.365529e+04   0.000000e+00    770s
  351933    7.0003075e+01   1.580597e+04   0.000000e+00    776s
  352651    7.0003076e+01   6.217090e+04   0.000000e+00    780s
  353728    7.0003078e+01   3.725051e+04   0.000000e+00    785s
  355164    7.0003082e+01   2.172061e+04   0.000000e+00    791s
  355882    7.0003086e+01   3.878432e+04   0.000000e+00    795s
  356959    7.0003094e+01   8.364141e+03   0.000000e+00    801s
  358036    7.0003099e+01   2.245087e+05   0.000000e+00    806s
  358754    7.0003101e+01   9.777815e+03   0.000000e+00    810s
  360190    7.0003104e+01   3.128326e+04   0.000000e+00    816s
  361267    7.0003107e+01   1.262728e+05   0.000000e+00    820s
  362344    7.0003110e+01   1.973926e+05   0.000000e+00    826s
  363421    7.0003112e+01   3.000578e+04   0.000000e+00    831s
  364139    7.0003115e+01   9.312121e+03   0.000000e+00    835s
  365216    7.0003118e+01   9.538352e+03   0.000000e+00    841s
  366293    7.0003121e+01   1.501699e+04   0.000000e+00    846s
  367370    7.0003124e+01   1.227298e+04   0.000000e+00    851s
  369165    7.0003156e+01   1.449262e+04   0.000000e+00    855s
  370242    7.0003159e+01   5.531647e+04   0.000000e+00    860s
