Optimize a model with 4841 rows, 65559 columns and 199250 nonzeros
Model has 1560 quadratic objective terms
Model has 1600 quadratic constraints
Coefficient statistics:
  Matrix range    [1e+00, 1e+03]
  Objective range [0e+00, 0e+00]
  Bounds range    [1e+00, 4e+01]
  RHS range       [1e+00, 1e+04]
Presolve removed 159 rows and 4562 columns
Presolve time: 0.29s
Presolved: 239194 rows, 178233 columns, 884417 nonzeros
Variable types: 118796 continuous, 59437 integer (59398 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   39970    7.1370249e-04   5.528140e+03   0.000000e+00      5s
   46545    7.7806860e-04   6.671472e+03   0.000000e+00     10s
   49449    8.1242482e-04   1.501042e+04   0.000000e+00     15s
   57378    8.7539617e-04   1.097348e+04   0.000000e+00     20s
   63978    9.0809899e-04   2.991587e+03   0.000000e+00     25s
   70050    9.3067700e-04   2.030521e+04   0.000000e+00     30s
   75330    9.4782418e-04   3.938522e+03   0.000000e+00     35s
   78498    9.5711538e-04   8.986636e+03   0.000000e+00     40s
   81666    9.6552869e-04   1.403841e+04   0.000000e+00     45s
   85098    9.7571307e-04   5.773427e+03   0.000000e+00     50s
   88794    9.8643419e-04   3.823244e+03   0.000000e+00     55s
   91962    9.9609015e-04   5.034438e+03   0.000000e+00     60s
   96450    1.0080111e-03   2.938542e+03   0.000000e+00     65s
   99090    1.0133044e-03   2.307249e+04   0.000000e+00     70s
  102258    1.0211341e-03   2.856099e+04   0.000000e+00     75s
  105162    1.0277303e-03   3.074210e+03   0.000000e+00     80s
  108330    1.0753793e-03   3.920863e+03   0.000000e+00     85s
  110970    1.1099639e-03   8.322972e+03   0.000000e+00     90s
  113610    1.1502511e-03   1.113228e+04   0.000000e+00     96s
  115986    1.1736129e-03   5.099726e+03   0.000000e+00    100s
  118626    1.2053188e-03   9.433452e+03   0.000000e+00    105s
  121530    5.6001249e+01   3.999848e+04   0.000000e+00    110s
  123906    5.6001268e+01   1.111101e+04   0.000000e+00    115s
  126282    5.6001279e+01   4.373199e+03   0.000000e+00    121s
  128394    5.6001309e+01   1.172891e+04   0.000000e+00    125s
  131298    5.6001352e+01   1.594222e+04   0.000000e+00    131s
  133674    5.6001367e+01   1.572122e+04   0.000000e+00    136s
  136578    5.6001413e+01   6.129253e+03   0.000000e+00    140s
  138954    5.6001452e+01   1.054998e+04   0.000000e+00    145s
  141594    5.6001471e+01   2.129905e+04   0.000000e+00    151s
  143706    5.6001507e+01   9.616643e+03   0.000000e+00    155s
  146346    5.6001530e+01   2.560529e+04   0.000000e+00    160s
  148722    5.6001583e+01   8.309024e+03   0.000000e+00    165s
  151098    5.6001602e+01   1.075891e+04   0.000000e+00    170s
  153210    5.6001612e+01   9.374838e+03   0.000000e+00    175s
  156114    5.6001640e+01   5.871314e+03   0.000000e+00    181s
  157962    5.6001652e+01   3.504571e+03   0.000000e+00    185s
  159810    5.6001659e+01   7.950422e+03   0.000000e+00    190s
  161658    5.6001666e+01   8.904050e+03   0.000000e+00    196s
  163506    5.6001673e+01   4.487033e+03   0.000000e+00    200s
  165354    5.6001678e+01   1.474321e+04   0.000000e+00    206s
  167730    5.6001717e+01   1.613260e+04   0.000000e+00    211s
  169842    5.6001725e+01   4.186339e+03   0.000000e+00    215s
  172218    5.6001739e+01   5.423670e+03   0.000000e+00    220s
  174330    5.6001747e+01   6.918389e+03   0.000000e+00    226s
  176178    5.6001753e+01   5.470353e+03   0.000000e+00    230s
  178026    5.6001760e+01   1.558975e+04   0.000000e+00    235s
  180402    5.6001771e+01   4.033971e+04   0.000000e+00    240s
  182514    5.6001778e+01   4.960333e+03   0.000000e+00    245s
