Optimize a model with 7551 rows, 127449 columns and 386560 nonzeros
Model has 2450 quadratic objective terms
Model has 2500 quadratic constraints
Coefficient statistics:
  Matrix range    [1e+00, 9e+02]
  Objective range [0e+00, 0e+00]
  Bounds range    [1e+00, 5e+01]
  RHS range       [1e+00, 1e+04]
Presolve removed 199 rows and 7202 columns
Presolve time: 0.65s
Presolved: 473494 rows, 353293 columns, 1756027 nonzeros
Variable types: 235496 continuous, 117797 integer (117748 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
  409264    6.7004386e+01   1.769900e+04   0.000000e+00   1097s
  409982    6.7004390e+01   6.494672e+03   0.000000e+00   1102s
  410700    6.7004393e+01   5.176427e+04   0.000000e+00   1107s
  411418    6.7004403e+01   1.349646e+04   0.000000e+00   1112s
  412136    6.7004407e+01   1.331902e+05   0.000000e+00   1117s
  412854    6.7004412e+01   1.382678e+04   0.000000e+00   1122s
  413572    6.7004415e+01   8.979912e+03   0.000000e+00   1127s
  414290    6.7004420e+01   7.564117e+03   0.000000e+00   1132s
  415008    6.7004433e+01   1.337986e+04   0.000000e+00   1136s
  415726    6.7004436e+01   1.185530e+04   0.000000e+00   1141s
  416444    6.7004440e+01   7.071115e+03   0.000000e+00   1146s
  417162    6.7004443e+01   4.206647e+03   0.000000e+00   1151s
  417880    6.7004450e+01   3.910170e+03   0.000000e+00   1156s
  418598    6.7004453e+01   1.502531e+04   0.000000e+00   1161s
  419316    6.7004456e+01   6.580887e+03   0.000000e+00   1166s
  420034    6.7004466e+01   2.796151e+03   0.000000e+00   1171s
  420752    6.7004468e+01   1.022880e+04   0.000000e+00   1177s
  421470    6.7004471e+01   7.832121e+03   0.000000e+00   1183s
  421829    6.7004479e+01   3.688552e+03   0.000000e+00   1185s
  422547    6.7004482e+01   6.578406e+03   0.000000e+00   1191s
  423265    6.7004484e+01   5.567637e+03   0.000000e+00   1197s
  423983    6.7004488e+01   1.918989e+03   0.000000e+00   1202s
  424701    6.7004490e+01   3.768205e+03   0.000000e+00   1207s
  425060    6.7004492e+01   3.300055e+03   0.000000e+00   1210s
  425778    6.7004494e+01   2.235212e+04   0.000000e+00   1216s
  426496    6.7004497e+01   1.495937e+04   0.000000e+00   1221s
  427214    6.7004507e+01   8.717713e+04   0.000000e+00   1227s
  427932    6.7004534e+01   5.211662e+03   0.000000e+00   1231s
  428650    6.7004536e+01   8.122996e+03   0.000000e+00   1237s
  429368    6.7004538e+01   4.842185e+03   0.000000e+00   1242s
  429727    6.7004539e+01   5.258538e+03   0.000000e+00   1245s
  430445    6.7004546e+01   5.096519e+03   0.000000e+00   1251s
  431163    6.7004548e+01   9.683374e+03   0.000000e+00   1256s
  431881    6.7004550e+01   6.783683e+03   0.000000e+00   1262s
  432599    6.7004553e+01   1.914301e+04   0.000000e+00   1268s
  432958    6.7004554e+01   5.269935e+03   0.000000e+00   1270s
  433676    6.7004556e+01   2.956156e+03   0.000000e+00   1276s
  434394    6.7004559e+01   1.860393e+04   0.000000e+00   1282s
  435112    6.7004561e+01   3.004021e+04   0.000000e+00   1287s
  435830    6.7004564e+01   5.415194e+03   0.000000e+00   1293s
  436189    6.7004566e+01   8.573131e+03   0.000000e+00   1295s
  436907    6.7004571e+01   1.434113e+04   0.000000e+00   1300s
  437625    6.7004573e+01   4.363560e+03   0.000000e+00   1305s
  438343    6.7004576e+01   1.590215e+04   0.000000e+00   1310s
  439061    6.7004578e+01   9.411320e+03   0.000000e+00   1316s
  439779    6.7004580e+01   5.662243e+03   0.000000e+00   1322s
  440497    6.7004582e+01   5.979808e+03   0.000000e+00   1328s
  440856    6.7004583e+01   1.309305e+04   0.000000e+00   1331s
  441574    6.7004585e+01   3.397864e+03   0.000000e+00   1337s
  442292    6.7004587e+01   5.913292e+03   0.000000e+00   1342s
  442651    6.7004588e+01   5.488969e+03   0.000000e+00   1345s
  443369    6.7004590e+01   1.645651e+04   0.000000e+00   1351s
  444087    6.7004593e+01   2.044604e+03   0.000000e+00   1357s
  444805    6.7004595e+01   3.751092e+03   0.000000e+00   1363s
  445164    6.7004596e+01   2.866853e+03   0.000000e+00   1366s
  445882    6.7004598e+01   4.072219e+03   0.000000e+00   1372s
  446600    6.7004601e+01   2.880749e+03   0.000000e+00   1377s
  446959    6.7004602e+01   8.334685e+03   0.000000e+00   1380s
  447677    6.7004604e+01   1.929853e+03   0.000000e+00   1386s
  448395    6.7004606e+01   4.787102e+03   0.000000e+00   1391s
  449113    6.7004609e+01   2.499720e+03   0.000000e+00   1397s
  449831    6.7004611e+01   2.841810e+03   0.000000e+00   1403s
  450190    6.7004612e+01   9.800614e+03   0.000000e+00   1406s
  450908    6.7004625e+01   4.664513e+03   0.000000e+00   1411s
  451626    6.7004628e+01   4.903072e+03   0.000000e+00   1416s
  452344    6.7004630e+01   1.211268e+04   0.000000e+00   1422s
  452703    6.7004632e+01   1.396148e+04   0.000000e+00   1425s
  453421    6.7004635e+01   3.103956e+04   0.000000e+00   1431s
  454139    6.7004646e+01   3.782560e+04   0.000000e+00   1436s
  454857    6.7004649e+01   9.454087e+03   0.000000e+00   1441s
  455575    6.7004651e+01   4.603195e+03   0.000000e+00   1447s
  456293    6.7004653e+01   4.448115e+03   0.000000e+00   1452s
  456652    6.7004655e+01   1.786100e+04   0.000000e+00   1455s
  457370    6.7004658e+01   2.360072e+03   0.000000e+00   1461s
  458088    6.7004660e+01   2.805558e+03   0.000000e+00   1466s
  458806    6.7004662e+01   3.918651e+03   0.000000e+00   1472s
  459165    6.7004663e+01   2.562361e+03   0.000000e+00   1475s
  459883    6.7004664e+01   3.014776e+03   0.000000e+00   1481s
  460601    6.7004666e+01   9.673258e+03   0.000000e+00   1487s
  461319    6.7004668e+01   1.518197e+04   0.000000e+00   1493s
  461678    6.7004669e+01   9.345770e+03   0.000000e+00   1495s
  462396    6.7004671e+01   3.558647e+03   0.000000e+00   1501s
  463114    6.7004673e+01   4.431123e+03   0.000000e+00   1507s
  463473    6.7004674e+01   5.050189e+04   0.000000e+00   1510s
  464191    6.7004675e+01   1.786742e+03   0.000000e+00   1516s
  464909    6.7004677e+01   2.050225e+03   0.000000e+00   1522s
  465268    6.7004678e+01   3.642807e+03   0.000000e+00   1525s
  465986    6.7004680e+01   1.435647e+03   0.000000e+00   1531s
  466704    6.7004682e+01   8.662329e+03   0.000000e+00   1537s
  467422    6.7004684e+01   3.049199e+03   0.000000e+00   1543s
  467781    6.7004685e+01   6.525737e+03   0.000000e+00   1545s
  468499    6.7004694e+01   2.866756e+03   0.000000e+00   1551s
  469217    6.7004696e+01   1.281221e+04   0.000000e+00   1557s
  469935    6.7004701e+01   1.084759e+04   0.000000e+00   1562s
  470653    6.7004702e+01   1.620179e+04   0.000000e+00   1568s
  471012    6.7004703e+01   9.866446e+03   0.000000e+00   1571s
  471730    6.7004705e+01   7.541863e+03   0.000000e+00   1577s
  472448    6.7004707e+01   5.699549e+03   0.000000e+00   1582s
  472807    6.7004708e+01   1.947207e+03   0.000000e+00   1585s
  473525    6.7004709e+01   4.777146e+03   0.000000e+00   1591s
  474243    6.7004711e+01   3.476217e+03   0.000000e+00   1598s
  474602    6.7004712e+01   6.892026e+03   0.000000e+00   1601s
  475320    6.7004714e+01   2.898107e+03   0.000000e+00   1607s
  476038    6.7004715e+01   8.223215e+03   0.000000e+00   1613s
  476397    6.7004716e+01   4.555686e+03   0.000000e+00   1615s
  477115    6.7004718e+01   2.429414e+03   0.000000e+00   1621s
  477833    6.7004720e+01   2.703470e+03   0.000000e+00   1627s
  478551    6.7004721e+01   4.502444e+03   0.000000e+00   1632s
  478910    6.7004722e+01   1.091447e+04   0.000000e+00   1635s
  479628    6.7004724e+01   2.835219e+04   0.000000e+00   1641s
  480346    6.7004726e+01   4.301339e+03   0.000000e+00   1647s
  481064    6.7004728e+01   3.723891e+03   0.000000e+00   1653s
  481423    6.7004729e+01   2.102217e+03   0.000000e+00   1656s
  482141    6.7004730e+01   1.951473e+03   0.000000e+00   1662s
  482500    6.7004731e+01   2.461403e+03   0.000000e+00   1666s
  483218    6.7004732e+01   2.444365e+03   0.000000e+00   1672s
  483936    6.7004734e+01   2.919708e+04   0.000000e+00   1678s
  484295    6.7004735e+01   2.710118e+03   0.000000e+00   1681s
  485013    6.7004737e+01   5.395968e+03   0.000000e+00   1687s
  485731    6.7004739e+01   8.213177e+03   0.000000e+00   1693s
  486090    6.7004740e+01   1.411592e+03   0.000000e+00   1696s
  486808    6.7004742e+01   6.226792e+03   0.000000e+00   1702s
  487526    6.7004744e+01   1.549023e+04   0.000000e+00   1707s
  487885    6.7004745e+01   3.352850e+03   0.000000e+00   1710s
  488603    6.7004746e+01   2.741289e+03   0.000000e+00   1716s
  489321    6.7004750e+01   2.967480e+03   0.000000e+00   1721s
  490039    6.7004751e+01   1.639194e+03   0.000000e+00   1728s
  490398    6.7004752e+01   2.731042e+03   0.000000e+00   1731s
  491116    6.7004755e+01   1.604568e+03   0.000000e+00   1735s
  491834    6.7004757e+01   2.532893e+03   0.000000e+00   1742s
  492552    6.7004758e+01   1.123677e+04   0.000000e+00   1748s
  492911    6.7004759e+01   3.248129e+03   0.000000e+00   1750s
  493629    6.7004761e+01   1.676831e+04   0.000000e+00   1756s
  494347    6.7004765e+01   1.737872e+03   0.000000e+00   1762s
  495065    6.7004767e+01   5.336003e+03   0.000000e+00   1767s
  495783    6.7004769e+01   2.774248e+03   0.000000e+00   1772s
  496142    6.7004770e+01   3.837854e+03   0.000000e+00   1775s
  496860    6.7004771e+01   6.457466e+03   0.000000e+00   1781s
  497578    6.7004774e+01   1.483426e+04   0.000000e+00   1787s
  498296    6.7004779e+01   2.043123e+04   0.000000e+00   1792s
  499014    6.7004783e+01   4.709852e+03   0.000000e+00   1796s
  500091    6.7004849e+01   1.103453e+04   0.000000e+00   1802s
  500809    6.7004857e+01   6.483582e+03   0.000000e+00   1807s
  501527    6.7004859e+01   1.957315e+04   0.000000e+00   1813s
  502963    7.2671444e+01   8.250095e+03   0.000000e+00   1817s
  503322    7.2671445e+01   3.817189e+03   0.000000e+00   1820s
  504040    7.2671449e+01   3.518768e+03   0.000000e+00   1825s
  504758    7.2671451e+01   1.592212e+03   0.000000e+00   1832s
  505476    7.2671453e+01   1.066786e+04   0.000000e+00   1838s
  505835    7.2671454e+01   1.580841e+03   0.000000e+00   1841s
  506553    7.2671456e+01   2.339264e+03   0.000000e+00   1847s
  507271    7.2671458e+01   2.214373e+03   0.000000e+00   1853s
  507630    7.2671459e+01   1.931279e+04   0.000000e+00   1856s
  508348    7.2671460e+01   3.046311e+03   0.000000e+00   1862s
  509066    7.2671462e+01   2.913775e+03   0.000000e+00   1868s
  509425    7.2671463e+01   3.306004e+03   0.000000e+00   1871s
  510143    7.2671465e+01   8.643835e+03   0.000000e+00   1877s
  510502    7.2671465e+01   4.002351e+03   0.000000e+00   1880s
  511220    7.2671467e+01   1.047898e+04   0.000000e+00   1886s
  511938    7.2671469e+01   2.976780e+03   0.000000e+00   1892s
  512297    7.2671470e+01   4.429082e+03   0.000000e+00   1896s
  513015    7.2671471e+01   4.029486e+03   0.000000e+00   1902s
  513733    7.2671473e+01   4.107049e+03   0.000000e+00   1908s
  514092    7.2671473e+01   1.006410e+04   0.000000e+00   1911s
  514810    7.2671475e+01   6.860790e+03   0.000000e+00   1917s
  515169    7.2671476e+01   2.246412e+04   0.000000e+00   1920s
  515887    7.2671477e+01   3.522310e+03   0.000000e+00   1927s
  516605    7.2671479e+01   2.642369e+03   0.000000e+00   1933s
  516964    7.2671480e+01   9.609046e+03   0.000000e+00   1936s
  517682    7.2671481e+01   6.801822e+03   0.000000e+00   1943s
  518041    7.2671482e+01   7.568560e+03   0.000000e+00   1946s
  518759    7.2671483e+01   4.789539e+03   0.000000e+00   1952s
  519118    7.2671484e+01   4.191195e+03   0.000000e+00   1955s
  519836    7.2671485e+01   1.960654e+03   0.000000e+00   1962s
  520554    7.2671487e+01   3.443304e+03   0.000000e+00   1968s
  520913    7.2671488e+01   6.138890e+03   0.000000e+00   1971s
  521631    7.2671489e+01   2.552524e+03   0.000000e+00   1977s
  521990    7.2671490e+01   2.710139e+03   0.000000e+00   1980s
  522708    7.2671491e+01   2.752099e+03   0.000000e+00   1987s
  523426    7.2671493e+01   1.628102e+03   0.000000e+00   1993s
  523785    7.2671494e+01   2.090092e+03   0.000000e+00   1996s
  524503    7.2671495e+01   7.537599e+03   0.000000e+00   2002s
  524862    7.2671496e+01   4.315845e+03   0.000000e+00   2005s
  525580    7.2671497e+01   1.547657e+03   0.000000e+00   2011s
  526298    7.2671499e+01   7.865024e+03   0.000000e+00   2017s
  526657    7.2671500e+01   7.186199e+03   0.000000e+00   2020s
  527375    7.2671501e+01   1.032218e+04   0.000000e+00   2027s
  528093    7.2671503e+01   3.014087e+03   0.000000e+00   2032s
  528452    7.2671503e+01   4.118873e+04   0.000000e+00   2036s
  529170    7.2671505e+01   2.125659e+03   0.000000e+00   2042s
  529888    7.2671506e+01   1.213892e+04   0.000000e+00   2048s
  530247    7.2671507e+01   1.714622e+03   0.000000e+00   2051s
  530965    7.2671508e+01   1.593601e+03   0.000000e+00   2057s
  531324    7.2671509e+01   2.372155e+03   0.000000e+00   2060s
  532042    7.2671510e+01   3.686394e+03   0.000000e+00   2067s
