Optimize a model with 7551 rows, 127449 columns and 386560 nonzeros
Model has 2450 quadratic objective terms
Model has 2500 quadratic constraints
Coefficient statistics:
  Matrix range    [1e+00, 1e+03]
  Objective range [0e+00, 0e+00]
  Bounds range    [1e+00, 5e+01]
  RHS range       [1e+00, 1e+04]
Presolve removed 199 rows and 7202 columns
Presolve time: 0.60s
Presolved: 473494 rows, 353293 columns, 1756027 nonzeros
Variable types: 235496 continuous, 117797 integer (117748 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   51541    8.2329560e-04   5.364106e+03   0.000000e+00      5s
   73686    5.0001189e+01   1.498278e+04   0.000000e+00     10s
   83976    5.0001336e+01   9.995806e+03   0.000000e+00     15s
   87891    5.0001375e+01   2.097609e+04   0.000000e+00     21s
   91840    5.0001401e+01   7.258634e+03   0.000000e+00     25s
   98661    5.0001442e+01   8.174202e+03   0.000000e+00     30s
  104046    5.0001470e+01   7.874084e+03   0.000000e+00     35s
  109431    5.0001497e+01   9.569965e+03   0.000000e+00     40s
  113380    5.0001512e+01   7.260920e+03   0.000000e+00     45s
  117688    5.0001530e+01   1.796172e+04   0.000000e+00     50s
  121637    5.0001547e+01   1.680081e+04   0.000000e+00     55s
  125227    5.0001559e+01   1.367162e+04   0.000000e+00     60s
  127381    5.0001566e+01   1.678116e+04   0.000000e+00     65s
  130253    5.0001575e+01   1.163940e+04   0.000000e+00     70s
  133484    5.0001585e+01   8.914229e+03   0.000000e+00     75s
  137074    5.0001596e+01   2.196222e+04   0.000000e+00     80s
  140305    5.0001613e+01   1.875445e+04   0.000000e+00     85s
  142459    5.0001621e+01   2.509635e+04   0.000000e+00     90s
  144613    5.0001627e+01   8.488835e+03   0.000000e+00     95s
  147126    5.0001637e+01   7.956773e+03   0.000000e+00    101s
  148921    5.0001641e+01   7.170879e+04   0.000000e+00    106s
  150357    5.0001645e+01   4.617499e+04   0.000000e+00    111s
  152511    5.0001670e+01   4.938659e+04   0.000000e+00    116s
  154306    5.0001701e+01   3.247143e+04   0.000000e+00    121s
  155742    5.0001741e+01   8.059710e+04   0.000000e+00    125s
  157178    5.0001752e+01   2.479015e+04   0.000000e+00    131s
  158973    5.0001782e+01   6.705142e+04   0.000000e+00    136s
  160409    5.0001801e+01   1.930567e+05   0.000000e+00    140s
  161845    5.0001815e+01   1.697634e+04   0.000000e+00    146s
  162922    5.0001824e+01   2.254490e+04   0.000000e+00    150s
  164358    5.0001834e+01   1.431531e+05   0.000000e+00    156s
  165794    5.0001848e+01   5.534167e+04   0.000000e+00    161s
  167230    5.0001857e+01   5.696185e+04   0.000000e+00    166s
  168666    5.0001872e+01   7.218333e+04   0.000000e+00    171s
  170820    5.0001915e+01   9.501814e+04   0.000000e+00    176s
  172615    5.0001930e+01   3.085621e+05   0.000000e+00    182s
  174051    5.0001940e+01   5.305310e+04   0.000000e+00    186s
  175846    5.0001987e+01   9.798961e+03   0.000000e+00    191s
  178000    5.0002027e+01   3.658678e+04   0.000000e+00    196s
  179436    5.0002042e+01   2.227440e+04   0.000000e+00    201s
  181590    5.0002083e+01   6.690914e+04   0.000000e+00    205s
  183385    5.0002101e+01   2.079561e+04   0.000000e+00    210s
  184821    5.0002114e+01   1.054215e+05   0.000000e+00    215s
  188411    5.0002234e+01   1.611498e+04   0.000000e+00    221s
  190565    5.0002265e+01   4.551856e+04   0.000000e+00    226s
  192001    5.0002291e+01   5.502457e+04   0.000000e+00    231s
  193796    5.0002326e+01   3.671779e+04   0.000000e+00    236s
  195232    5.0002340e+01   1.853720e+04   0.000000e+00    241s
  197386    5.0002370e+01   1.550024e+04   0.000000e+00    245s
  199899    5.0002399e+01   2.527954e+04   0.000000e+00    250s
  203130    5.0002452e+01   4.904944e+04   0.000000e+00    255s
  204566    5.0002460e+01   4.477461e+04   0.000000e+00    261s
  206361    5.0002474e+01   1.597408e+04   0.000000e+00    267s
  207438    5.0002479e+01   2.607354e+05   0.000000e+00    271s
  208515    5.0002496e+01   6.034325e+04   0.000000e+00    275s
  209951    5.0002512e+01   5.174556e+04   0.000000e+00    280s
  211387    5.0002520e+01   9.664985e+04   0.000000e+00    286s
  212823    5.0002532e+01   7.647255e+04   0.000000e+00    292s
  213900    5.0002540e+01   8.703254e+03   0.000000e+00    295s
  215336    5.0002548e+01   4.196513e+04   0.000000e+00    301s
  217131    5.0002568e+01   3.324467e+04   0.000000e+00    305s
  218926    5.0002593e+01   1.052033e+05   0.000000e+00    311s
  221439    5.0002629e+01   6.834623e+04   0.000000e+00    317s
  222516    5.0002637e+01   3.964798e+04   0.000000e+00    320s
  223593    5.0002644e+01   9.000806e+04   0.000000e+00    325s
  225388    5.0002655e+01   1.963721e+04   0.000000e+00    331s
  226465    5.0002660e+01   4.287097e+04   0.000000e+00    335s
  227901    5.0002667e+01   4.076391e+03   0.000000e+00    341s
  230055    5.0002686e+01   3.115962e+04   0.000000e+00    346s
  231491    5.0002696e+01   3.853775e+04   0.000000e+00    351s
  232568    5.0002701e+01   1.583633e+05   0.000000e+00    355s
  233645    5.0002706e+01   1.168171e+05   0.000000e+00    360s
  236158    5.0002753e+01   1.067076e+04   0.000000e+00    366s
  237594    5.0002761e+01   1.292654e+05   0.000000e+00    370s
  240107    5.0002809e+01   5.492307e+04   0.000000e+00    375s
  241902    5.0002829e+01   1.406704e+04   0.000000e+00    380s
  243697    5.0002847e+01   2.245461e+04   0.000000e+00    386s
  245492    5.0002875e+01   9.885134e+03   0.000000e+00    390s
  246928    5.0002887e+01   1.106977e+04   0.000000e+00    396s
  248723    5.0002907e+01   1.347530e+04   0.000000e+00    400s
  251236    5.0002945e+01   4.096100e+04   0.000000e+00    406s
  252672    5.0002954e+01   5.563820e+04   0.000000e+00    411s
  254467    5.0002984e+01   2.576414e+05   0.000000e+00    416s
  255903    5.0002992e+01   5.201231e+03   0.000000e+00    421s
  257698    5.0003019e+01   1.792439e+04   0.000000e+00    426s
  258775    5.0003024e+01   1.547116e+04   0.000000e+00    431s
  260211    5.0003049e+01   1.048082e+05   0.000000e+00    435s
  261647    5.0003063e+01   1.831486e+04   0.000000e+00    441s
  262724    5.0003069e+01   4.126889e+04   0.000000e+00    445s
  265237    5.0003094e+01   4.791304e+04   0.000000e+00    451s
  266673    5.0003110e+01   7.885465e+04   0.000000e+00    456s
  268109    5.0003117e+01   9.085149e+04   0.000000e+00    461s
  269186    5.0003122e+01   8.891913e+04   0.000000e+00    466s
  271699    5.0003185e+01   4.844615e+04   0.000000e+00    470s
  273494    5.0003200e+01   9.693522e+03   0.000000e+00    476s
  274571    5.0003204e+01   2.288126e+04   0.000000e+00    480s
  276366    5.0003223e+01   3.355297e+04   0.000000e+00    486s
  277802    5.0003235e+01   1.869413e+04   0.000000e+00    491s
  278879    5.0003241e+01   3.817423e+04   0.000000e+00    495s
  280315    5.0003251e+01   4.253158e+04   0.000000e+00    500s
  281751    5.0003258e+01   4.375644e+04   0.000000e+00    506s
  283187    5.0003264e+01   2.174671e+04   0.000000e+00    512s
  284264    5.0003269e+01   3.930618e+04   0.000000e+00    515s
  285700    5.0003276e+01   3.282728e+04   0.000000e+00    521s
  286777    5.0003281e+01   1.330751e+05   0.000000e+00    525s
  288931    5.0003310e+01   3.407646e+04   0.000000e+00    531s
  290008    5.0003316e+01   1.408750e+05   0.000000e+00    536s
  292162    5.0003356e+01   7.527969e+04   0.000000e+00    540s
  293957    5.0003385e+01   1.436073e+04   0.000000e+00    546s
  295034    5.0003389e+01   2.059317e+04   0.000000e+00    550s
  296829    5.0003405e+01   5.684357e+04   0.000000e+00    555s
  298265    5.0003412e+01   1.067020e+05   0.000000e+00    561s
  299342    5.0003417e+01   1.874972e+04   0.000000e+00    566s
  301137    5.0003435e+01   1.267361e+05   0.000000e+00    571s
  302573    5.0003443e+01   3.405776e+04   0.000000e+00    576s
  303650    5.0003446e+01   1.228547e+04   0.000000e+00    581s
  305086    5.0003463e+01   2.103837e+04   0.000000e+00    585s
  306522    5.0003469e+01   9.119011e+04   0.000000e+00    591s
  307958    5.0003475e+01   9.677803e+04   0.000000e+00    596s
  309035    5.0003481e+01   1.475109e+04   0.000000e+00    601s
  310112    5.0003485e+01   1.182855e+04   0.000000e+00    606s
  311548    5.0003496e+01   1.211698e+05   0.000000e+00    610s
  312984    5.0003507e+01   1.422928e+04   0.000000e+00    615s
  314420    5.0003512e+01   4.686983e+04   0.000000e+00    622s
  315497    5.0003518e+01   3.340553e+04   0.000000e+00    625s
  316933    5.0003538e+01   2.507201e+04   0.000000e+00    630s
  318369    5.0003544e+01   2.000399e+04   0.000000e+00    636s
  319446    5.0003549e+01   1.513763e+04   0.000000e+00    641s
  320523    5.0003557e+01   2.201738e+04   0.000000e+00    645s
  321959    5.0003570e+01   2.998861e+04   0.000000e+00    651s
  324472    5.0003610e+01   1.490207e+05   0.000000e+00    657s
  325549    5.0003614e+01   1.932267e+04   0.000000e+00    661s
  326626    5.0003622e+01   1.023725e+04   0.000000e+00    665s
  328062    5.0003627e+01   7.743426e+04   0.000000e+00    671s
  329139    5.0003630e+01   2.098585e+04   0.000000e+00    676s
  330216    5.0003635e+01   5.713238e+03   0.000000e+00    681s
  331293    5.0003638e+01   2.905126e+04   0.000000e+00    686s
  332370    5.0003641e+01   1.241827e+05   0.000000e+00    691s
  333447    5.0003651e+01   1.442071e+04   0.000000e+00    695s
  334524    5.0003653e+01   6.327187e+03   0.000000e+00    701s
  335601    5.0003657e+01   8.215489e+04   0.000000e+00    706s
  336678    5.0003662e+01   1.300525e+04   0.000000e+00    710s
  338114    5.0003666e+01   2.305074e+05   0.000000e+00    717s
  338832    5.0003668e+01   2.737021e+04   0.000000e+00    720s
  340268    5.0003677e+01   9.538573e+03   0.000000e+00    726s
  340986    5.0003678e+01   1.401900e+04   0.000000e+00    730s
  342422    5.0003694e+01   2.117476e+04   0.000000e+00    736s
  343858    5.0003707e+01   2.077990e+04   0.000000e+00    740s
  344935    5.0003716e+01   6.290266e+04   0.000000e+00    746s
  346012    5.0003718e+01   7.774624e+03   0.000000e+00    751s
  347089    5.0003722e+01   4.126717e+04   0.000000e+00    757s
  348166    5.0003726e+01   1.977498e+04   0.000000e+00    761s
  349243    5.0003731e+01   2.770824e+04   0.000000e+00    766s
  350679    5.0003740e+01   9.992612e+03   0.000000e+00    771s
  351756    5.0003743e+01   9.112199e+03   0.000000e+00    776s
  352833    5.0003746e+01   9.491796e+03   0.000000e+00    780s
  354269    5.0003750e+01   9.564797e+03   0.000000e+00    786s
  355346    5.0003754e+01   2.767995e+04   0.000000e+00    791s
  356423    5.0003760e+01   4.977868e+04   0.000000e+00    796s
  357500    5.0003767e+01   4.459342e+04   0.000000e+00    801s
  358577    5.0003770e+01   2.062339e+04   0.000000e+00    806s
  359654    5.0003779e+01   1.651288e+04   0.000000e+00    811s
  360731    5.0003782e+01   1.424506e+05   0.000000e+00    816s
  361808    5.0003785e+01   1.274424e+04   0.000000e+00    821s
  362885    5.0003792e+01   3.140025e+04   0.000000e+00    827s
  363603    5.0003794e+01   1.370211e+04   0.000000e+00    830s
  364680    5.0003797e+01   1.330646e+04   0.000000e+00    835s
  365757    5.0003801e+01   1.076157e+04   0.000000e+00    840s
  366834    5.0003805e+01   2.125307e+04   0.000000e+00    846s
  367911    5.0003807e+01   1.373076e+04   0.000000e+00    852s
  368629    5.0003808e+01   7.789910e+03   0.000000e+00    855s
  369706    5.0003817e+01   2.562060e+04   0.000000e+00    860s
  371142    5.0003830e+01   2.350357e+04   0.000000e+00    866s
  372219    5.0003833e+01   6.543207e+03   0.000000e+00    870s
  373296    5.0003835e+01   1.295629e+04   0.000000e+00    876s
  374373    5.0003838e+01   2.957186e+04   0.000000e+00    881s
  375450    5.0003843e+01   8.140450e+03   0.000000e+00    886s
  376527    5.0003846e+01   5.047414e+03   0.000000e+00    891s
  377245    5.0003847e+01   1.127990e+04   0.000000e+00    895s
  378322    5.0003850e+01   8.023268e+03   0.000000e+00    900s
  379399    5.0003853e+01   8.961961e+04   0.000000e+00    907s
  380476    5.0003858e+01   5.023240e+04   0.000000e+00    911s
  381912    5.0003865e+01   1.966553e+04   0.000000e+00    916s
  382630    5.0003866e+01   9.442274e+04   0.000000e+00    920s
  383707    5.0003869e+01   7.352002e+03   0.000000e+00    925s
  384784    5.0003871e+01   7.051749e+03   0.000000e+00    931s
  385861    5.0003874e+01   1.041209e+04   0.000000e+00    936s
  386938    5.0003877e+01   4.570871e+03   0.000000e+00    942s
  388015    5.0003880e+01   2.314216e+04   0.000000e+00    946s
  388733    5.0003881e+01   1.714206e+04   0.000000e+00    950s
  389810    5.0003886e+01   2.972431e+05   0.000000e+00    956s
  390887    5.0003888e+01   2.038601e+04   0.000000e+00    962s
  391605    5.0003890e+01   1.368972e+04   0.000000e+00    966s
  392323    5.0003891e+01   1.058362e+05   0.000000e+00    970s
  393400    5.0003894e+01   8.401175e+04   0.000000e+00    976s
  394118    5.0003895e+01   9.562446e+03   0.000000e+00    981s
  395195    5.0003906e+01   2.846366e+04   0.000000e+00    986s
  395913    5.0003908e+01   1.326351e+04   0.000000e+00    990s
  396990    5.0003910e+01   4.318050e+04   0.000000e+00    996s
