Optimize a model with 4841 rows, 65559 columns and 199250 nonzeros
Model has 1560 quadratic objective terms
Model has 1600 quadratic constraints
Coefficient statistics:
  Matrix range    [1e+00, 1e+03]
  Objective range [0e+00, 0e+00]
  Bounds range    [1e+00, 4e+01]
  RHS range       [1e+00, 1e+04]
Presolve removed 159 rows and 4562 columns
Presolve time: 0.29s
Presolved: 239194 rows, 178233 columns, 884417 nonzeros
Variable types: 118796 continuous, 59437 integer (59398 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
  202159    5.4001788e+01   1.047634e+04   0.000000e+00    295s
  203743    5.4001791e+01   7.688451e+03   0.000000e+00    300s
  206119    5.4001803e+01   6.168852e+03   0.000000e+00    306s
  207703    5.4001807e+01   8.630692e+03   0.000000e+00    311s
  209551    5.4001852e+01   4.819488e+03   0.000000e+00    315s
  211663    5.4001891e+01   3.463598e+03   0.000000e+00    320s
  213511    5.4001908e+01   4.722224e+03   0.000000e+00    326s
  215095    5.4001920e+01   8.328386e+03   0.000000e+00    330s
  216679    5.4001937e+01   6.599377e+03   0.000000e+00    335s
  218263    5.4001947e+01   5.884187e+03   0.000000e+00    340s
  219583    5.4001956e+01   2.577506e+03   0.000000e+00    345s
  221167    5.4001968e+01   9.489552e+03   0.000000e+00    350s
  222751    5.4001987e+01   3.160496e+03   0.000000e+00    356s
  224071    5.4001994e+01   3.552090e+03   0.000000e+00    361s
  225391    5.4001999e+01   1.709393e+03   0.000000e+00    366s
  226711    5.4002005e+01   9.510288e+03   0.000000e+00    371s
  228031    5.4002010e+01   3.886487e+03   0.000000e+00    376s
  229087    5.4002015e+01   1.303369e+03   0.000000e+00    380s
  230671    5.4002025e+01   6.429638e+03   0.000000e+00    386s
  231727    5.4002030e+01   7.177744e+02   0.000000e+00    390s
  233047    5.4002037e+01   2.679602e+03   0.000000e+00    396s
  234103    5.4002041e+01   1.107297e+03   0.000000e+00    400s
  235423    5.4002047e+01   6.078546e+03   0.000000e+00    405s
  236743    5.4002052e+01   3.269341e+03   0.000000e+00    410s
  238063    5.4002058e+01   3.070777e+03   0.000000e+00    416s
  239119    5.4002061e+01   2.106585e+03   0.000000e+00    420s
  240439    5.4002070e+01   1.300170e+04   0.000000e+00    425s
  241759    5.4002075e+01   3.451309e+03   0.000000e+00    431s
  242815    5.4002080e+01   1.565425e+03   0.000000e+00    435s
  244135    5.4002085e+01   4.911064e+03   0.000000e+00    440s
  245455    5.4002089e+01   3.114523e+03   0.000000e+00    446s
  246511    5.4002092e+01   4.456978e+03   0.000000e+00    450s
  247831    5.4002097e+01   7.657945e+03   0.000000e+00    456s
  248887    5.4002100e+01   2.709534e+03   0.000000e+00    461s
  249943    5.4002103e+01   1.436968e+03   0.000000e+00    465s
  251263    5.4002106e+01   4.340282e+02   0.000000e+00    471s
  252319    5.4002109e+01   1.013934e+03   0.000000e+00    476s
  253375    5.4002111e+01   5.440681e+02   0.000000e+00    481s
  254431    5.4002114e+01   1.063604e+03   0.000000e+00    485s
  255751    5.4002117e+01   2.277706e+03   0.000000e+00    491s
  256807    5.4002119e+01   3.800815e+03   0.000000e+00    496s
  257863    5.4002122e+01   6.121191e+02   0.000000e+00    501s
  258919    5.4002124e+01   5.072801e+02   0.000000e+00    505s
  259975    5.4002126e+01   7.057225e+02   0.000000e+00    510s
  261031    5.4002128e+01   8.177121e+02   0.000000e+00    515s
  262087    5.4002130e+01   7.230334e+02   0.000000e+00    520s
  263143    5.4002133e+01   2.622414e+03   0.000000e+00    525s
  264199    5.4002135e+01   1.176685e+04   0.000000e+00    530s
  265255    5.4002137e+01   7.359097e+02   0.000000e+00    535s
  266575    5.4002140e+01   1.287287e+03   0.000000e+00    541s
  267631    5.4002142e+01   1.209813e+03   0.000000e+00    546s
  268687    5.4002144e+01   1.581391e+03   0.000000e+00    551s
  269743    5.4002146e+01   5.579745e+02   0.000000e+00    556s
  270799    5.4002148e+01   2.857838e+03   0.000000e+00    561s
  271855    5.4002150e+01   4.165304e+02   0.000000e+00    566s
  272911    5.4002151e+01   4.692519e+03   0.000000e+00    571s
  273967    5.4002154e+01   7.220956e+02   0.000000e+00    576s
  275023    5.4002156e+01   5.399116e+02   0.000000e+00    581s
  276079    5.4002158e+01   6.844511e+02   0.000000e+00    586s
  277135    5.4002160e+01   5.426960e+02   0.000000e+00    591s
  278191    5.4002162e+01   4.729687e+02   0.000000e+00    596s
  278983    5.4002163e+01   5.242166e+02   0.000000e+00    600s
  280039    5.4002165e+01   3.152335e+02   0.000000e+00    605s
  281095    5.4002166e+01   4.153258e+02   0.000000e+00    610s
  282151    5.4002168e+01   2.208725e+03   0.000000e+00    616s
  283207    5.4002170e+01   1.322322e+03   0.000000e+00    621s
  284263    5.4002171e+01   3.127166e+02   0.000000e+00    626s
  285319    5.4002173e+01   5.699980e+02   0.000000e+00    631s
  286111    5.4002174e+01   9.429274e+02   0.000000e+00    635s
  287167    5.4002175e+01   4.092838e+02   0.000000e+00    640s
  288223    5.4002177e+01   3.689243e+02   0.000000e+00    646s
  289279    5.4002178e+01   7.085828e+02   0.000000e+00    651s
  290335    5.4002180e+01   3.319734e+03   0.000000e+00    656s
  291127    5.4002181e+01   5.833524e+02   0.000000e+00    660s
  292183    5.4002182e+01   3.454680e+02   0.000000e+00    665s
  293239    5.4002184e+01   2.566520e+02   0.000000e+00    670s
  294295    5.4002185e+01   2.800856e+02   0.000000e+00    676s
  295351    5.4002187e+01   2.777745e+02   0.000000e+00    681s
  296407    5.4002188e+01   2.715901e+02   0.000000e+00    686s
  297199    5.4002189e+01   5.281718e+02   0.000000e+00    690s
  298255    5.4002190e+01   1.220338e+03   0.000000e+00    695s
  299311    5.4002192e+01   1.825717e+02   0.000000e+00    701s
  300367    5.4002193e+01   8.429293e+02   0.000000e+00    706s
  301423    5.4002194e+01   4.001599e+02   0.000000e+00    711s
  302215    5.4002195e+01   2.984749e+02   0.000000e+00    715s
  303271    5.4002196e+01   2.074509e+03   0.000000e+00    720s
  304327    5.4002197e+01   9.099593e+02   0.000000e+00    726s
  305383    5.4002198e+01   1.681024e+02   0.000000e+00    731s
  306439    5.4002199e+01   6.568242e+01   0.000000e+00    736s
  307231    5.4002200e+01   1.383033e+03   0.000000e+00    740s
  308287    5.4002201e+01   2.331001e+02   0.000000e+00    745s
  309343    5.4002202e+01   2.945306e+02   0.000000e+00    751s
  310399    5.4002203e+01   7.135619e+02   0.000000e+00    756s
  311191    5.4002204e+01   3.791741e+02   0.000000e+00    760s
  312247    5.4002205e+01   1.126025e+03   0.000000e+00    765s
  313303    5.4002206e+01   3.266752e+02   0.000000e+00    771s
  314359    5.4002207e+01   2.673168e+02   0.000000e+00    776s
  315415    5.4002209e+01   3.376210e+03   0.000000e+00    781s
  316207    5.4002211e+01   1.207227e+03   0.000000e+00    785s
  317263    5.4002213e+01   4.786613e+03   0.000000e+00    791s
  318319    5.4002215e+01   8.224797e+02   0.000000e+00    796s
  319375    5.4002216e+01   7.738029e+02   0.000000e+00    801s
  320167    5.4002217e+01   1.399059e+02   0.000000e+00    805s
  321223    5.4002218e+01   1.122804e+03   0.000000e+00    811s
  322279    5.4002219e+01   1.369975e+02   0.000000e+00    816s
  323335    5.4002220e+01   2.295661e+02   0.000000e+00    821s
  324127    5.4002220e+01   1.988731e-01   0.000000e+00    825s
  324334    5.4000000e+01   0.000000e+00   0.000000e+00    826s

Root relaxation: objective 5.400000e+01, 324334 iterations, 825.26 seconds
Total elapsed time = 901.97s
Total elapsed time = 1162.04s
Total elapsed time = 1371.13s
Total elapsed time = 1587.76s

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0   54.00000    0  355          -   54.00000      -     - 1771s
H    0     0                    431560.00000   54.00000   100%     - 1780s
     0     0   54.00000    0  659 431560.000   54.00000   100%     - 2602s
     0     0   54.00000    0  827 431560.000   54.00000   100%     - 3232s
     0     0   54.00000    0  918 431560.000   54.00000   100%     - 4620s
     0     0   54.00000    0 1099 431560.000   54.00000   100%     - 5619s
     0     0   54.00000    0  136 431560.000   54.00000   100%     - 7554s
     0     0   54.00000    0  121 431560.000   54.00000   100%     - 7595s
     0     0   54.00000    0  116 431560.000   54.00000   100%     - 9859s
     0     0   54.00000    0  151 431560.000   54.00000   100%     - 11813s
     0     0   54.00000    0  325 431560.000   54.00000   100%     - 12258s
     0     0   54.00000    0  164 431560.000   54.00000   100%     - 14179s
H    0     0                    4741.0000000   54.00000  98.9%     - 14183s
     0     0   54.00000    0  219 4741.00000   54.00000  98.9%     - 14352s
     0     0   54.00000    0  185 4741.00000   54.00000  98.9%     - 15660s
     0     0   54.00000    0  142 4741.00000   54.00000  98.9%     - 16162s
     0     2   54.00000    0  120 4741.00000   54.00000  98.9%     - 21846s
     1     3   55.67500    1  423 4741.00000   54.00000  98.9% 178243 22014s
     2     4   54.00000    1  391 4741.00000   54.00000  98.9% 141174 22594s
     3     5   54.00000    2  253 4741.00000   54.00000  98.9% 94636 22600s
     4     6   61.42105    2  803 4741.00000   54.00000  98.9% 151838 23323s
     5     5   54.00000    3  399 4741.00000   54.00000  98.9% 139707 23840s
     6     8   54.00000    4  268 4741.00000   54.00000  98.9% 116632 25330s
     9    13   54.00000    5  518 4741.00000   54.00000  98.9% 127590 28867s
    13    17   54.00000    6 1513 4741.00000   54.00000  98.9% 182348 32703s
    17    22   60.86842    6 1131 4741.00000   54.00000  98.9% 183545 35277s
    24    26   54.00000    7 1247 4741.00000   54.00000  98.9% 148909 37596s
    34    34   54.00000    8 1397 4741.00000   54.00000  98.9% 125114 39672s
    46    47   54.00000    9 1330 4741.00000   54.00000  98.9% 105730 43261s
    51    53   54.00000   10  323 4741.00000   54.00000  98.9% 125533 46774s
    59    59   56.42105   11  714 4741.00000   54.00000  98.9% 120088 49594s
    66    67   54.00000   12  887 4741.00000   54.00000  98.9% 118803 53574s
    73    73   54.00000   14 1215 4741.00000   54.00000  98.9% 124480 56344s
    86    90   88.50000   14 1574 4741.00000   54.00000  98.9% 115758 60892s
    91    89   56.50000   15  872 4741.00000   54.00000  98.9% 118510 64152s
H  100   102                    4552.0000000   54.00000  98.8% 112161 64152s
   106   107   56.50000   22  967 4552.00000   54.00000  98.8% 111028 67912s
   116   119   56.50000   23  756 4552.00000   54.00000  98.8% 108190 70737s
   125   124   86.00000   26 1069 4552.00000   54.00000  98.8% 109167 74942s
   138   141   72.75000   26  998 4552.00000   54.00000  98.8% 105766 79537s
   153   148   86.00000   27  846 4552.00000   54.00000  98.8% 101207 79999s

Cutting planes:
  Gomory: 6
  Cover: 68
  Implied bound: 177
  MIR: 304
  Flow cover: 323

Explored 161 nodes (21495024 simplex iterations) in 79999.91 seconds
Thread count was 8 (of 8 available processors)

Solve interrupted
Best objective 4.552000000000e+03, best bound 5.400000000000e+01, gap 98.8137%

Solution:
0 35 15 3 34 1 20 32 9 19 14 4 11 30 7 22 36 38 39 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

Cost: 4552
Lower Bound: 54
